count,title,link,cover image url,ground truth
115,Are White People Being Assaulted at Showings of ‘Black Panther’?,https://www.snopes.com/fact-check/are-white-people-being-assaulted-at-showing-of-black-panther/,"https://us-east-1.tchyn.io/snopes-production/uploads/2018/02/black_panther_movie_screening_violence_hoax_tweet.jpg?resize=542,305",false
116,Did the Florida Shooter’s Instagram Profile Picture Feature a ‘MAGA’ Hat?,https://www.snopes.com/fact-check/did-shooters-instagram-picture-maga-hat/,"https://us-east-1.tchyn.io/snopes-production/uploads/2018/02/MAGA_make_america_great_again_hats_feature.jpg?resize=542,305",true
117,Is This the Florida Shooter in an Antifa Shirt?,https://www.snopes.com/fact-check/florida-shooter-antifa-shirt/,"https://us-east-1.tchyn.io/snopes-production/uploads/2018/02/is_this_nicholas_cruz_antifa_shirt_tweet.jpg?resize=542,305",false
118,Is This an Armed Teacher Protecting Students at an Israeli School?,https://www.snopes.com/fact-check/is-armed-teacher-students-israel/,"https://us-east-1.tchyn.io/snopes-production/uploads/2018/02/isreal_gun_protection_school_meme.jpg?resize=542,305",miscaptioned
119,Is This ‘Beware of Billionaire’ Hunters Sign Real?,https://www.snopes.com/fact-check/beware-billionaire-hunters-sign-real/,"https://us-east-1.tchyn.io/snopes-production/uploads/2018/02/beware_billionaire_sign_faux.jpg?resize=542,305",false
120,Is This a Hermit Crab Using a Skull for a Shell?,https://www.snopes.com/fact-check/hermit-crab-using-skull-shell/,"https://us-east-1.tchyn.io/snopes-production/uploads/2018/02/hermit_crab_skull_faux.jpg?resize=542,305",false
121,Does this Frozen River Resemble the ‘Scream’ Mask?,https://www.snopes.com/fact-check/frozen-river-scream-ghostface/,"https://us-east-1.tchyn.io/snopes-production/uploads/2018/02/frozen_river_scream_face_faux.jpg?resize=542,305",false
122,Is This Trump’s Hair Blowing in the Wind?,https://www.snopes.com/fact-check/trumps-hair-filmed-blowing-wind/,"https://us-east-1.tchyn.io/snopes-production/uploads/2018/02/trump_hair_blowing_wind_feature.jpg?resize=542,305",true
123,Is This Car Really in Space?,https://www.snopes.com/fact-check/tesla-car-really-space/,"https://us-east-1.tchyn.io/snopes-production/uploads/2018/02/space_x_starman_feature.jpg?resize=542,305",true
124,Is This ‘Goliath Skeleton’ Real?,https://www.snopes.com/fact-check/is-this-goliath-skeleton-real/,"https://us-east-1.tchyn.io/snopes-production/uploads/2018/02/giant_skeleton_goliath_faux_feature.jpg?resize=542,305",false
125,Did the Eagles Respond to Trump’s Congratulatory Tweet With a Vulgarity?,https://www.snopes.com/fact-check/eagles-respond-trumps-congratulatory-tweet-vulgarity/,"https://us-east-1.tchyn.io/snopes-production/uploads/2018/02/Eagles_Trump_Superbowl_faux_feature.jpg?resize=542,305",false
126,Did Palestinians Dance at the UN After Nikki Haley Threatened to Cut Aid?,https://www.snopes.com/fact-check/palestinians-dance-nikki-haley-un/,"https://us-east-1.tchyn.io/snopes-production/uploads/2018/02/Dancing_Palestinians_UN_tweet_feature.jpg?resize=542,305",false
127,Does Joe Kennedy’s Palm Beach House Have a Security Wall?,https://www.snopes.com/fact-check/joe-kennedys-palm-beach-house-security-wall/,"https://us-east-1.tchyn.io/snopes-production/uploads/2018/02/joe_kennedy_house_wall_tweet_feature.jpg?resize=542,305",false
128,Was Jay-Z Filmed Punching a 12-Year-Old Female Fan?,https://www.snopes.com/fact-check/jay-z-filmed-punching-12-year-old-female-fan/,"https://us-east-1.tchyn.io/snopes-production/uploads/2018/02/jay-z_feature.jpg?resize=542,305",false
129,Did Nancy Pelosi Scold a Democrat for Standing at the State of the Union Address?,https://www.snopes.com/fact-check/pelosi-sanchez-state-of-union/,"https://us-east-1.tchyn.io/snopes-production/uploads/2018/02/nancy_pelosi_scolding_democrats_sotu_2018_meme.jpg?resize=542,305",false
130,Did Democrats Check Their Phones During Trump’s State of the Union Address?,https://www.snopes.com/fact-check/did-democrats-check-phones-sotu-address/,"https://us-east-1.tchyn.io/snopes-production/uploads/2018/01/democrats_checking_phone_trump_sotu_meme_feature.jpg?resize=542,305",true
131,Does a ‘Multicultural Beach’ Sign in Melbourne Prohibit Pork and Alcohol?,https://www.snopes.com/fact-check/multicultural-beach-sign-melbourne/,"https://us-east-1.tchyn.io/snopes-production/uploads/2018/01/multicultural_beach_melbourne_faux_feature.jpg?resize=542,305",false
132,Did a Plane Fly a ‘Where’s My Damn Dinner?’ Banner Over the Women’s March?,https://www.snopes.com/fact-check/wheres-damn-dinner-plane-banner-flown-womens-march/,"https://us-east-1.tchyn.io/snopes-production/uploads/2018/01/wheres_my_damn_dinner_plane_womens_march_faux_feature.jpg?resize=542,305",false
133,Is This Mountain Cliff Shaped Like an Elephant?,https://www.snopes.com/fact-check/elephant-mountain-real-place/,"https://us-east-1.tchyn.io/snopes-production/uploads/2018/01/elephant_mountain_photomanipulation_art_faux_feature.jpg?resize=542,305",false
134,Is This Pope Francis Dancing Merengue?,https://www.snopes.com/fact-check/pope-francis-merengue/,"https://us-east-1.tchyn.io/snopes-production/uploads/2018/01/pope_francis_dancing_merengue_video_feature.jpg?resize=542,305",false
135,Is This an Airplane on Fire?,https://www.snopes.com/fact-check/is-this-video-of-an-airplane-on-fire-real/,"https://us-east-1.tchyn.io/snopes-production/uploads/2018/01/american_airlines_plane_fire_facebook_feature.jpg?resize=542,305",outdated
136,Did Trump Order Pizza with ‘Tiny Pizzas’ on Top During Tryst with Stormy Daniels?,https://www.snopes.com/fact-check/stormy-daniels-say-president-trump-ate-pizza-tiny-pizza-toppings/,"https://us-east-1.tchyn.io/snopes-production/uploads/2018/01/tiny_pizza_topping_feature.jpg?resize=542,305",false
137,Does a Video Show a Muslim Engaging in a ‘Halal Slash’?,https://www.snopes.com/fact-check/halal-slash-video/,"https://us-east-1.tchyn.io/snopes-production/uploads/2018/01/muslim_halal_slasher_miscaption_faux_feature.jpg?resize=542,305",miscaptioned
138,Can This Machine Automatically Sort Balls by Color?,https://www.snopes.com/fact-check/machine-automatically-sorting-colored-balls/,"https://us-east-1.tchyn.io/snopes-production/uploads/2018/01/Galton_box_simulation_faux_feature.jpg?resize=542,305",false
139,Did a Woman Wear This Revealing Dress to a Hollywood Event to Protest Sexual Harassment?,https://www.snopes.com/fact-check/a-woman-in-a-revealing-dress-attended-a-hollywood-event-amidst-protests-against-sexual-harassment/,"https://us-east-1.tchyn.io/snopes-production/uploads/2018/01/hollywood_sexual_harassment_revealing_dress_miscaption_facebook_feature.jpg?resize=542,305",miscaptioned
140,Did a ‘Direct Energy Weapon’ Strike Michigan?,https://www.snopes.com/fact-check/did-energy-weapon-strike-michigan/,"https://us-east-1.tchyn.io/snopes-production/uploads/2018/01/missile_strike_michigan_faux_miscaption_feature.jpg?resize=542,305",false
141,Is This Our Congress Hard at Work?,https://www.snopes.com/fact-check/is-this-our-congress-hard-at-work/,"https://us-east-1.tchyn.io/snopes-production/uploads/2018/01/congress_hard_at_work_facebook_feature.jpg?resize=542,305",miscaptioned
142,Does This Footage Show a ‘UFO’ in Mexico?,https://www.snopes.com/fact-check/ufo-footage-from-baja-california/,"https://us-east-1.tchyn.io/snopes-production/uploads/2018/01/UFO_sighting_mexico_2018_fb.jpg?resize=542,305",unproven
143,Three Former Presidents Mocked Trump on Twitter?,https://www.snopes.com/fact-check/former-presidents-mocked-trump-about-his-first-try-tweet/,"https://us-east-1.tchyn.io/snopes-production/uploads/2018/01/former_presidents_mocking_trump_first_try_tweet_faux_feature.jpg?resize=542,305",false
144,Was Oprah Pictured Kissing Harvey Weinstein on the Cheek?,https://www.snopes.com/fact-check/oprah-kissing-weinstein-cheek/,"https://us-east-1.tchyn.io/snopes-production/uploads/2018/01/oprah_kissing_weinstein_meme_feature.jpg?resize=542,305",true
145,Was an Alien Spotted Boarding a UFO in Romania?,https://www.snopes.com/fact-check/alien-spotted-boarding-ufo-in-romania/,"https://us-east-1.tchyn.io/snopes-production/uploads/2018/01/alien_entering_UFO_video_faux_feature.jpg?resize=542,305",false
146,Is This Kim Jong-Un Reading ‘Fire and Fury’?,https://www.snopes.com/fact-check/kim-jong-un-reading-fire-fury/,"https://us-east-1.tchyn.io/snopes-production/uploads/2018/01/kim_jong_un_fire_and_fury_book_faux_feature.jpg?resize=542,305",false
147,Is This Family Grieving a Soldier Killed in Action?,https://www.snopes.com/fact-check/picture-soldier-family-killed/,"https://us-east-1.tchyn.io/snopes-production/uploads/2018/01/Screen-Shot-2018-01-05-at-11.38.20-AM-2.jpg?resize=542,305",miscaptioned
148,Were DACA Recipients Photographed Burning an American Flag?,https://www.snopes.com/fact-check/were-daca-recipients-burning-flag/,"https://us-east-1.tchyn.io/snopes-production/uploads/2018/01/DACA_flag_burning_miscaption_faux_feature.jpg?resize=542,305",false
149,Did Melania Trump Wear Shower Curtains?,https://www.snopes.com/fact-check/melania-trump-wore-shower-curtains/,"https://us-east-1.tchyn.io/snopes-production/uploads/2017/09/melania_trump_fb.jpg?resize=542,305",false
150,Did a Cow Really Sit on the Hood of this Car?,https://www.snopes.com/fact-check/cow-on-hood-car/,"https://us-east-1.tchyn.io/snopes-production/uploads/2017/12/cow_hood_of_car_faux_feature.jpg?resize=542,305",false
151,Was a Real Mermaid Found in India?,https://www.snopes.com/fact-check/real-mermaid-found-india/,"https://us-east-1.tchyn.io/snopes-production/uploads/2017/12/mermaid_found_india_faux_feature.jpg?resize=542,305",false
152,Did Julia Roberts Say that Michelle Obama ‘Isn’t Fit to Clean Melania Trump’s Toilet?’,https://www.snopes.com/fact-check/julia-roberts-say-michelle-obama-isnt-fit-clean-melania-trumps-toilet/,"https://us-east-1.tchyn.io/snopes-production/uploads/2017/12/julia_roberts_fb.jpg?resize=542,305",false
153,Is This a Real Photograph of Robert Mueller in Vietnam?,https://www.snopes.com/fact-check/is-this-a-real-photograph-of-robert-mueller-in-vietnam/,"https://us-east-1.tchyn.io/snopes-production/uploads/2017/12/mueller_vietnam_donald_trump_bowling_miscaption_faux_feature.jpg?resize=542,305",false
154,Did a Dog Defecate on the Steps of 10 Downing Street?,https://www.snopes.com/fact-check/dog-defecate-10-downing-street/,"https://us-east-1.tchyn.io/snopes-production/uploads/2017/12/dog_poop_10_Downing_Street__faux_feature.jpg?resize=542,305",false
155,Did C-SPAN Insult Mitch McConnell?,https://www.snopes.com/fact-check/did-c-span-insult-mitch-mcconnell/,"https://us-east-1.tchyn.io/snopes-production/uploads/2017/12/mitch_mcconnell_c-span_screenshot_meme_feature.jpg?resize=542,305",false
156,Is This ‘Invisibility Cloak’ Video Real?,https://www.snopes.com/fact-check/is-this-invisibility-cloak-video-real/,"https://us-east-1.tchyn.io/snopes-production/uploads/2017/12/Invisibility_cloak_video_fb.jpg?resize=542,305",false
157,Did a Boeing Jetliner Make a 90-Degree Climb During Takeoff at an Air Show?,https://www.snopes.com/fact-check/boeing-90-degree-climb/,"https://us-east-1.tchyn.io/snopes-production/uploads/2017/12/plane_take_off_90_degree_angle_fb.jpg?resize=542,305",unproven
158,Is a Protester Holding an ‘All Holidays Matter’ Sign?,https://www.snopes.com/fact-check/protester-holding-holidays-matter-sign/,"https://us-east-1.tchyn.io/snopes-production/uploads/2017/12/all_holidays_matter_faux_feature.jpg?resize=542,305",false
159,Is this a Time-Traveling Hula Hooper?,https://www.snopes.com/fact-check/time-traveling-hula-hooper-photograph/,"https://us-east-1.tchyn.io/snopes-production/uploads/2017/11/time_traveling_hula_hooper_faux_feature.jpg?resize=542,305",false
160,Did a ‘Muslim Migrant’ Beat Up a Dutch Boy on Crutches?,https://www.snopes.com/fact-check/video-beating-dutch-boy-crutches/,"https://us-east-1.tchyn.io/snopes-production/uploads/2017/11/muslim_beats_dutch_boy_crutches_video_tweet_feature.jpg?resize=542,305",false
161,Was Putin Pictured Taking a Lollipop from a Child?,https://www.snopes.com/fact-check/putin-pictured-taking-lollipop-child/,"https://us-east-1.tchyn.io/snopes-production/uploads/2017/11/vladimir_putin_candy_child_faux_feature.jpg?resize=542,305",false
162,Do Photographs Depict the Libyan Slave Trade?,https://www.snopes.com/fact-check/libya-slavery/,"https://us-east-1.tchyn.io/snopes-production/uploads/2017/11/libya_slave_auction_photo_facebook_feature.jpg?resize=542,305",mostly-false
163,Is This ‘LGGBDTTTIQQAAPP’ Inclusiveness Training Session Flyer Real?,https://www.snopes.com/fact-check/lggbdtttiqqaapp-lgbt-inclusiveness-training-flyer/,"https://us-east-1.tchyn.io/snopes-production/uploads/2017/11/lggbdtttiqqaapp_inclusiveness_training_feature.jpg?resize=542,305",mostly-true
164,Do Photographs Capture Niagara Falls Frozen?,https://www.snopes.com/fact-check/niagara-falls-frozen/,"https://us-east-1.tchyn.io/snopes-production/uploads/2015/02/frozen_niagra_falls_feature.jpg?resize=542,305",miscaptioned
165,Do Photographs Show a Child Forced to Shoot His Dog?,https://www.snopes.com/fact-check/child-shooting-dog-photos/,"https://us-east-1.tchyn.io/snopes-production/uploads/2017/02/gun_sale_fb.jpg?resize=542,305",false
166,Is This Ryan Zinke Posing with a Dead Elephant?,https://www.snopes.com/fact-check/ryan-zinke-dead-elephant/,"https://us-east-1.tchyn.io/snopes-production/uploads/2017/11/ryan_zinke_elephant_hunt_faux_feature.jpg?resize=542,305",false
167,Image Shows George Orwell and Ernest Hemingway During the Spanish Civil War?,https://www.snopes.com/fact-check/image-shows-george-orwell-and-ernest-hemingway-during-the-spanish-civil-war/,"https://us-east-1.tchyn.io/snopes-production/uploads/2017/11/george_orwell_ernest_hemmingway_spanish_civil_war_tweet_feature.jpg?resize=542,305",miscaptioned
168,Did Obama Ride the Subway Next to an Open-Mouthed Sleeping Man?,https://www.snopes.com/fact-check/obama-sleeping-man-subway/,"https://us-east-1.tchyn.io/snopes-production/uploads/2017/11/obama_subway_sleeping_man_faux_feature.jpg?resize=542,305",false
169,Did Franken Photog Say Groping Image Was Staged?,https://www.snopes.com/fact-check/photographer-said-franken-image-was-staged/,"https://us-east-1.tchyn.io/snopes-production/uploads/2017/11/Al_Franken_photographer_quote_tweet_feature.jpg?resize=542,305",false
170,Is This a ‘Flaming Tire’ Rocketing Past a Car?,https://www.snopes.com/fact-check/video-flaming-tire-car/,"https://us-east-1.tchyn.io/snopes-production/uploads/2017/11/flaming_truck_tire_video_faux_feature.jpg?resize=542,305",false
171,Does a ‘Call of Duty: WWII’ Still Show Two Men Hanging From a Tree?,https://www.snopes.com/fact-check/call-of-duty-wwii-scene-tree/,"https://us-east-1.tchyn.io/snopes-production/uploads/2017/11/call_of_duty_WWII_fb.jpg?resize=542,305",true
172,Does an Image Depict the Texas Church Shooter at a Bernie Sanders Rally?,https://www.snopes.com/fact-check/image-depict-texas-church-shooter-bernie-sanders-rally/,"https://us-east-1.tchyn.io/snopes-production/uploads/2017/11/texas_shooter_bernie_sanders_sign_facebook_feature.jpg?resize=542,305",false
173,Did Muslims March in Favor of Sharia Law in England?,https://www.snopes.com/fact-check/video-muslims-sharia-ashoura/,"https://us-east-1.tchyn.io/snopes-production/uploads/2017/11/sharia_law_march_bradford_england_faux_feature.jpg?resize=542,305",false
174,Is This a Group of Deported United States Military Veterans?,https://www.snopes.com/fact-check/image-shows-a-group-of-deported-veterans/,"https://us-east-1.tchyn.io/snopes-production/uploads/2017/11/deported_veterans_twitter_feature.jpg?resize=542,305",true
175,Is This a Marijuana Grower Hiding From Law Enforcement?,https://www.snopes.com/fact-check/marijuana-grower-hiding-law-enforcement/,"https://us-east-1.tchyn.io/snopes-production/uploads/2017/11/marijuana_grower_hiding_faux_feature.jpg?resize=542,305",false
176,Does a Video Show Needlessly Wasted Food at an Ohio Walmart?,https://www.snopes.com/fact-check/food-waste-walmart/,"https://us-east-1.tchyn.io/snopes-production/uploads/2017/02/walmart_fb.jpg?resize=542,305",miscaptioned
177,Is This Andre the Giant Holding a Beer Can?,https://www.snopes.com/fact-check/andre-giant-holding-beer-can/,"https://us-east-1.tchyn.io/snopes-production/uploads/2017/11/andre_the_giant_beer_can_feature.jpg?resize=542,305",true
